session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,4,7gzlc0kv,316,Biosecurity,NoPledgeResultWaitPage,1518003032,0,13,False
1,4,7gzlc0kv,334,Biosecurity,WaitforEveryone,1518003032,0,14,False
1,4,7gzlc0kv,336,Biosecurity,Round,1518003035,3,14,True
1,4,7gzlc0kv,337,Biosecurity,ResultsWaitPage,1518003035,0,14,False
1,4,7gzlc0kv,338,Biosecurity,Results,1518003046,11,14,True
1,4,7gzlc0kv,339,Biosecurity,NoPledgeResultWaitPage,1518003046,0,14,False
1,4,7gzlc0kv,357,Biosecurity,WaitforEveryone,1518003047,1,15,False
1,4,7gzlc0kv,359,Biosecurity,Round,1518003050,3,15,True
1,4,7gzlc0kv,360,Biosecurity,ResultsWaitPage,1518003050,0,15,False
1,4,7gzlc0kv,361,Biosecurity,Results,1518003054,4,15,True
1,4,7gzlc0kv,362,Biosecurity,NoPledgeResultWaitPage,1518003054,0,15,False
1,4,7gzlc0kv,367,Results,CheckPayments,1518003054,0,1,False
1,4,7gzlc0kv,368,Results,Questioner,1518003279,225,1,False
